Date,Open,High,Low,Close,Adj Close,Volume
1995-04-14,39.561897,39.561897,39.561897,39.561897,35.872406,0
1995-04-17,39.561897,39.561897,39.561897,39.561897,35.872406,0
1995-04-18,null,null,null,null,null,null
1995-04-19,null,null,null,null,null,null
1995-04-20,null,null,null,null,null,null
1995-04-21,null,null,null,null,null,null
1995-04-24,null,null,null,null,null,null
1995-04-25,null,null,null,null,null,null
1995-04-26,null,null,null,null,null,null
1995-04-27,null,null,null,null,null,null
1995-04-28,null,null,null,null,null,null
1995-05-01,39.266659,39.266659,39.266659,39.266659,35.604702,0
1995-05-02,null,null,null,null,null,null
1995-05-03,null,null,null,null,null,null
1995-05-04,null,null,null,null,null,null
1995-05-05,null,null,null,null,null,null
1995-05-08,null,null,null,null,null,null
1995-05-09,null,null,null,null,null,null
1995-05-10,null,null,null,null,null,null
1995-05-11,null,null,null,null,null,null
1995-05-12,null,null,null,null,null,null
1995-05-15,null,null,null,null,null,null
1995-05-16,38.676182,38.676182,38.676182,38.676182,35.069290,0
1995-05-17,null,null,null,null,null,null
1995-05-18,null,null,null,null,null,null
1995-05-19,null,null,null,null,null,null
1995-05-22,null,null,null,null,null,null
1995-05-23,null,null,null,null,null,null
1995-05-24,null,null,null,null,null,null
1995-05-25,43.104752,43.104752,43.104752,43.104752,39.084854,0
1995-05-26,null,null,null,null,null,null
1995-05-29,null,null,null,null,null,null
1995-05-30,null,null,null,null,null,null
1995-05-31,null,null,null,null,null,null
1995-06-01,null,null,null,null,null,null
1995-06-02,null,null,null,null,null,null
1995-06-05,42.071419,42.071419,42.071419,42.071419,38.147892,0
1995-06-06,null,null,null,null,null,null
1995-06-07,null,null,null,null,null,null
1995-06-08,null,null,null,null,null,null
1995-06-09,null,null,null,null,null,null
1995-06-12,null,null,null,null,null,null
1995-06-13,null,null,null,null,null,null
1995-06-14,null,null,null,null,null,null
1995-06-15,42.219036,42.219036,42.219036,42.219036,38.281738,0
1995-06-16,null,null,null,null,null,null
1995-06-19,null,null,null,null,null,null
1995-06-20,null,null,null,null,null,null
1995-06-21,null,null,null,null,null,null
1995-06-22,null,null,null,null,null,null
1995-06-23,null,null,null,null,null,null
1995-06-26,45.171417,45.171417,45.171417,45.171417,40.958782,0
1995-06-27,null,null,null,null,null,null
1995-06-28,null,null,null,null,null,null
1995-06-29,null,null,null,null,null,null
1995-06-30,null,null,null,null,null,null
1995-07-03,null,null,null,null,null,null
1995-07-04,null,null,null,null,null,null
1995-07-05,null,null,null,null,null,null
1995-07-06,null,null,null,null,null,null
1995-07-07,null,null,null,null,null,null
1995-07-10,null,null,null,null,null,null
1995-07-11,null,null,null,null,null,null
1995-07-12,null,null,null,null,null,null
1995-07-13,null,null,null,null,null,null
1995-07-14,null,null,null,null,null,null
1995-07-17,null,null,null,null,null,null
1995-07-18,null,null,null,null,null,null
1995-07-19,null,null,null,null,null,null
1995-07-20,null,null,null,null,null,null
1995-07-21,null,null,null,null,null,null
1995-07-24,null,null,null,null,null,null
1995-07-25,null,null,null,null,null,null
1995-07-26,null,null,null,null,null,null
1995-07-27,null,null,null,null,null,null
1995-07-28,null,null,null,null,null,null
1995-07-31,null,null,null,null,null,null
1995-08-01,40.447609,40.447609,40.447609,40.447609,36.675522,0
1995-08-02,null,null,null,null,null,null
1995-08-03,41.628563,41.776180,41.038086,41.038086,37.210926,30483
1995-08-04,null,null,null,null,null,null
1995-08-07,null,null,null,null,null,null
1995-08-08,null,null,null,null,null,null
1995-08-09,null,null,null,null,null,null
1995-08-10,null,null,null,null,null,null
1995-08-11,40.742847,41.038086,40.595230,41.038086,37.210926,111774
1995-08-14,null,null,null,null,null,null
1995-08-15,null,null,null,null,null,null
1995-08-16,null,null,null,null,null,null
1995-08-17,null,null,null,null,null,null
1995-08-18,null,null,null,null,null,null
1995-08-21,null,null,null,null,null,null
1995-08-22,null,null,null,null,null,null
1995-08-23,null,null,null,null,null,null
1995-08-24,null,null,null,null,null,null
1995-08-25,null,null,null,null,null,null
1995-08-28,41.628563,41.628563,41.628563,41.628563,37.746334,0
1995-08-29,null,null,null,null,null,null
1995-08-30,null,null,null,null,null,null
1995-08-31,null,null,null,null,null,null
1995-09-01,null,null,null,null,null,null
1995-09-04,39.266659,39.266659,39.266659,39.266659,35.604702,0
1995-09-05,null,null,null,null,null,null
1995-09-06,null,null,null,null,null,null
1995-09-07,null,null,null,null,null,null
1995-09-08,null,null,null,null,null,null
1995-09-11,42.071419,42.071419,42.071419,42.071419,38.147892,0
1995-09-12,41.923801,41.923801,41.628563,41.628563,37.746334,16935
1995-09-13,null,null,null,null,null,null
1995-09-14,null,null,null,null,null,null
1995-09-15,null,null,null,null,null,null
1995-09-18,41.923801,41.923801,41.923801,41.923801,38.014038,0
1995-09-19,null,null,null,null,null,null
1995-09-20,null,null,null,null,null,null
1995-09-21,null,null,null,null,null,null
1995-09-22,null,null,null,null,null,null
1995-09-25,39.857136,39.857136,39.857136,39.857136,36.140110,0
1995-09-26,null,null,null,null,null,null
1995-09-27,null,null,null,null,null,null
1995-09-28,null,null,null,null,null,null
1995-09-29,null,null,null,null,null,null
1995-10-02,null,null,null,null,null,null
1995-10-03,39.709515,39.709515,39.709515,39.709515,36.006256,11854
1995-10-04,null,null,null,null,null,null
1995-10-05,null,null,null,null,null,null
1995-10-06,null,null,null,null,null,null
1995-10-09,null,null,null,null,null,null
1995-10-10,null,null,null,null,null,null
1995-10-11,null,null,null,null,null,null
1995-10-12,null,null,null,null,null,null
1995-10-13,null,null,null,null,null,null
1995-10-16,40.447609,40.447609,40.447609,40.447609,36.675522,0
1995-10-17,null,null,null,null,null,null
1995-10-18,null,null,null,null,null,null
1995-10-19,null,null,null,null,null,null
1995-10-20,null,null,null,null,null,null
1995-10-23,null,null,null,null,null,null
1995-10-24,39.561897,39.561897,39.561897,39.561897,35.872406,0
1995-10-25,null,null,null,null,null,null
1995-10-26,null,null,null,null,null,null
1995-10-27,null,null,null,null,null,null
1995-10-30,null,null,null,null,null,null
1995-10-31,null,null,null,null,null,null
1995-11-01,null,null,null,null,null,null
1995-11-02,null,null,null,null,null,null
1995-11-03,null,null,null,null,null,null
1995-11-06,null,null,null,null,null,null
1995-11-07,null,null,null,null,null,null
1995-11-08,null,null,null,null,null,null
1995-11-09,null,null,null,null,null,null
1995-11-10,null,null,null,null,null,null
1995-11-13,null,null,null,null,null,null
1995-11-14,null,null,null,null,null,null
1995-11-15,38.085705,38.085705,37.790466,37.790466,34.266174,5927
1995-11-16,null,null,null,null,null,null
1995-11-17,null,null,null,null,null,null
1995-11-20,null,null,null,null,null,null
1995-11-21,null,null,null,null,null,null
1995-11-22,34.542850,35.428562,33.952374,35.428562,32.124542,34548
1995-11-23,null,null,null,null,null,null
1995-11-24,null,null,null,null,null,null
1995-11-27,34.838085,35.133324,34.838085,35.133324,31.856834,15275
1995-11-28,null,null,null,null,null,null
1995-11-29,36.609516,36.609516,36.609516,36.609516,33.195354,18188
1995-11-30,35.133324,35.723801,35.133324,35.428562,32.124542,5080
1995-12-01,35.133324,35.428562,34.985706,35.428562,32.124542,5080
1995-12-04,null,null,null,null,null,null
1995-12-05,null,null,null,null,null,null
1995-12-06,null,null,null,null,null,null
1995-12-07,null,null,null,null,null,null
1995-12-08,null,null,null,null,null,null
1995-12-11,null,null,null,null,null,null
1995-12-12,null,null,null,null,null,null
1995-12-13,32.476185,33.509518,32.476185,33.509518,30.384464,255996
1995-12-14,null,null,null,null,null,null
1995-12-15,null,null,null,null,null,null
1995-12-18,null,null,null,null,null,null
1995-12-19,null,null,null,null,null,null
1995-12-20,null,null,null,null,null,null
1995-12-21,32.476185,32.476185,32.476185,32.476185,29.447496,1524
1995-12-22,null,null,null,null,null,null
1995-12-25,32.476185,32.476185,32.476185,32.476185,29.447496,0
1995-12-26,32.476185,32.476185,32.476185,32.476185,29.447496,0
1995-12-27,null,null,null,null,null,null
1995-12-28,null,null,null,null,null,null
1995-12-29,32.771420,32.771420,32.771420,32.771420,29.715197,0
1996-01-01,32.771420,32.771420,32.771420,32.771420,29.715197,0
1996-01-02,32.771420,32.771420,32.771420,32.771420,29.715197,0
1996-01-03,null,null,null,null,null,null
1996-01-04,null,null,null,null,null,null
1996-01-05,null,null,null,null,null,null
1996-01-08,33.214279,33.214279,33.214279,33.214279,30.116756,677
1996-01-09,null,null,null,null,null,null
1996-01-10,null,null,null,null,null,null
1996-01-11,null,null,null,null,null,null
1996-01-12,null,null,null,null,null,null
1996-01-15,null,null,null,null,null,null
1996-01-16,null,null,null,null,null,null
1996-01-17,30.999992,31.295231,30.999992,31.295231,28.376675,2709
1996-01-18,null,null,null,null,null,null
1996-01-19,null,null,null,null,null,null
1996-01-22,null,null,null,null,null,null
1996-01-23,30.704756,30.704756,30.704756,30.704756,27.841269,0
1996-01-24,null,null,null,null,null,null
1996-01-25,null,null,null,null,null,null
1996-01-26,null,null,null,null,null,null
1996-01-29,null,null,null,null,null,null
